id_etudiant,filiere,niveau,moyenne_generale,note_algorithmique,note_poo,note_génie_logiciel,note_bdd,note_architecture,note_ia,note_web,note_réseaux,note_tcp/ip,note_sécurité_réseau,note_administration_linux,note_télécoms,note_statistiques,note_python,note_big_data,note_visualisation,note_électronique,note_programmation_c,note_microcontrôleurs,note_fpga,note_temps_réel,note_cryptographie,note_forensics,note_pentesting,note_osint,note_mobile,note_cloud,competences,interets,sujet_choisi,domaine_cible
ETU-0471,Génie Logiciel,Licence 3,12.59,9.8,11.1,17.9,17.0,9.3,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Django|ElasticSearch|React Native|MongoDB|Redis,forensics|statistiques,Migration d'un système legacy vers une base de données NoSQL,Bases de données
ETU-0472,Cybersécurité,Master 1,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,9.8,11.5,10.7,0.0,0.0,VHDL|Pentesting|Linux|TCP/IP|FastAPI,hacking éthique|cloud computing|IoT|sécurité informatique,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0473,Data Science,Licence 3,15.43,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.7,16.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|CI/CD|Django|Assembleur,protection des données|déploiement|UX mobile|fintech,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0474,Réseaux et Télécommunications,Master 1,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.8,15.3,16.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|Swift|Flutter|VHDL,intelligence artificielle|déploiement|infrastructure|analyse,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0475,Génie Logiciel,Licence 3,14.84,13.4,14.3,10.9,17.6,10.2,19.2,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|HTML/CSS|scikit-learn|Docker,administration réseau|développement web|analyse,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0476,Systèmes Embarqués,Licence 3,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,17.4,11.8,15.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,Android|Pandas|React Native,design UI|systèmes d'information,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0477,Génie Informatique,Master 2,14.23,17.1,0.0,0.0,19.9,0.0,12.9,11.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,11.9,Kotlin|Linux|TCP/IP|Redis|Arduino|ElasticSearch,administration réseau|infrastructure|hacking éthique,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0478,Génie Logiciel,Master 1,14.29,16.1,9.1,18.3,12.1,16.2,17.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|MongoDB|TCP/IP,hacking éthique|protection des données|déploiement|cloud computing,Mise en place d'un pipeline CI/CD pour équipe de développement,Cloud / DevOps
ETU-0479,Cybersécurité,Master 2,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,19.8,15.8,17.5,0.0,0.0,MySQL|Redis|React Native|TCP/IP|Pentesting,hacking éthique|forensics,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0480,Systèmes Embarqués,Master 1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,9.7,13.5,11.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,MongoDB|Terraform|Redis|Linux,data science|protection des données|robotique,Conception d'un système d'irrigation automatique intelligent,Systèmes
ETU-0481,Réseaux et Télécommunications,Master 1,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,19.3,15.1,19.4,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Swift|ElasticSearch|Cisco|Docker|Assembleur|Cryptographie,design UI|recherche,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0482,Réseaux et Télécommunications,Licence 3,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,14.9,14.7,13.3,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raspberry Pi|C/C++|Linux|TensorFlow|Node.js,protection des données|UX mobile,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0483,Data Science,Master 2,12.37,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.4,12.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C++|NLP|Kotlin,data science|robotique|automatisation,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0484,Cybersécurité,Licence 3,15.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,18.2,9.1,19.1,0.0,0.0,Deep Learning|Kali Linux|Cisco|Flutter,applications web|forensics|statistiques,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0485,Génie Logiciel,Master 2,12.54,17.9,8.2,10.7,13.1,11.1,10.7,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arduino|Flutter|CI/CD|Terraform|PostgreSQL,applications mobiles|applications web|analyse|systèmes d'information,Architecture microservices avec Docker et Kubernetes,Cloud / DevOps
ETU-0486,Réseaux et Télécommunications,Master 2,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,11.6,13.1,11.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|TensorFlow|Node.js|Android,fintech|data science,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0487,Génie Logiciel,Licence 3,14.27,14.1,14.9,14.2,10.0,10.5,19.3,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VPN|Forensics|PostgreSQL|MongoDB|Pandas,UX mobile|cloud computing|protocoles|infrastructure,Migration d'une infrastructure on-premise vers AWS pour PME,Cloud / DevOps
ETU-0488,Systèmes Embarqués,Master 2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,20.0,9.0,15.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,TensorFlow|Cisco|VPN|scikit-learn|Django|ElasticSearch,intelligence artificielle|startup,Système de détection de fraude bancaire par deep learning,IA / Machine Learning
ETU-0489,Réseaux et Télécommunications,Master 1,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,19.2,19.6,16.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentesting|Vue.js|FastAPI|TensorFlow,systèmes d'information|hacking éthique|santé numérique,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0490,Systèmes Embarqués,Licence 3,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.2,16.7,10.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|Pandas|Forensics|Deep Learning|Vue.js,systèmes temps réel|électronique|IoT,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0491,Cybersécurité,Master 2,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,17.0,18.2,10.4,0.0,0.0,Kotlin|Node.js|Django|MySQL,développement web|design UI|santé numérique|sécurité informatique,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0492,Cybersécurité,Master 2,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,18.8,11.9,12.5,0.0,0.0,Assembleur|scikit-learn|Cryptographie|AWS,analyse|performance,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0493,Génie Informatique,Master 2,14.79,12.9,0.0,0.0,19.9,0.0,11.2,13.3,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,15.9,Wireshark|HTML/CSS|Redis|Swift|Raspberry Pi,design UI|forensics|déploiement,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0494,Cybersécurité,Master 2,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.7,13.2,19.8,0.0,0.0,Kotlin|HTML/CSS|OWASP,analyse|applications web|infrastructure|data science,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0495,Réseaux et Télécommunications,Master 2,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,14.4,12.5,9.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Django|Arduino|Kubernetes|Kali Linux,administration réseau|recherche,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0496,Génie Logiciel,Licence 3,14.3,11.0,14.7,11.7,19.1,15.4,19.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Django|React Native|FastAPI|ElasticSearch|OWASP,électronique|santé numérique,Système de gestion des bourses universitaires en ligne,Développement Web
ETU-0497,Génie Informatique,Licence 3,12.5,10.5,0.0,0.0,9.7,0.0,11.9,15.6,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,14.3,MySQL|Android|TCP/IP|Vue.js|Arduino|Flutter,statistiques|forensics,Plateforme mobile de covoiturage universitaire,Mobile
ETU-0498,Data Science,Licence 3,14.83,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,16.8,19.5,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kali Linux|Forensics|NLP|React|Cisco|Docker,infrastructure|forensics|électronique,Système de détection de fraude bancaire par deep learning,IA / Machine Learning
ETU-0499,Génie Informatique,Master 1,14.64,9.2,0.0,0.0,17.4,0.0,14.7,18.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,14.2,scikit-learn|Docker|React|Assembleur|AWS|VHDL,e-commerce|télécommunications,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
ETU-0500,Cybersécurité,Master 2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,17.7,16.9,13.2,0.0,0.0,MongoDB|VHDL|HTML/CSS,forensics|design UI,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
