id_projet,titre,description,domaine,filiere_etudiant,methodologie,score_similarite_existants,nb_mots_titre,nb_mots_description,nb_phrases_description,ratio_vocabulaire,score_mots_academiques,score_mots_techniques,score_mots_vagues,a_methodologie,a_objectifs_clairs,est_infaisable,decision
PRJ-0414,Application de chat en temps rel,Ce projet vise  crer une application de messagerie instantane. Les utilisateurs pourront envoyer des messages en temps rel. On utilisera des websockets pour la communication.,Dveloppement Web,Rseaux et Tlcommunications,tude de cas,0.471,6,25,4,0.96,0,0,0,0,1,0,REJETE
PRJ-0440,Cration d'un site web pour une cole,"Le projet consiste  crer un site web pour une cole. Le site aura des pages pour prsenter l'cole, les cours et les professeurs. Il y aura aussi un espace pour les tudiants.",Dveloppement Web,Data Science,tude de cas,0.308,7,32,4,0.75,0,0,0,0,1,0,REJETE
PRJ-0445,Cration d'un site web pour une cole,"Le projet consiste  crer un site web pour une cole. Le site aura des pages pour prsenter l'cole, les cours et les professeurs. Il y aura aussi un espace pour les tudiants.",Bases de donnes,Gnie Informatique,Prototypage,0.433,7,32,4,0.75,0,0,0,0,1,0,REJETE
PRJ-0133,Conception d'un entrept de donnes pour le suivi pidmiologique au Ministre de la Sant,"Ce projet vise  concevoir un data warehouse selon la modlisation en toile pour centraliser les donnes pidmiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le dploiement sous PostgreSQL et la cration de rapports analytiques sur Power BI.",Rseaux,Systmes Embarqus,Dveloppement logiciel (SCRUM),0.281,14,40,3,0.925,2,1,0,0,1,0,APPROUVE
PRJ-0091,Classification automatique de documents administratifs par traitement du langage naturel  Cas d'tude 1,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numriss en catgories prdfinies. L'objectif est de rduire le temps de traitement manuel dans les services administratifs.",Cloud / DevOps,Systmes Embarqus,Dveloppement logiciel (SCRUM),0.009,13,32,3,0.906,1,2,0,0,1,0,APPROUVE
PRJ-0502,Systme comme Google,Crer un moteur de recherche similaire  Google pour l'Afrique.,Systmes Embarqus,Data Science,Dveloppement logiciel (SCRUM),0.612,3,9,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0163,Conception d'un entrept de donnes pour le suivi pidmiologique au Ministre de la Sant,"Ce projet vise  concevoir un data warehouse selon la modlisation en toile pour centraliser les donnes pidmiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le dploiement sous PostgreSQL et la cration de rapports analytiques sur Power BI.",IA / Machine Learning,Data Science,Recherche applique,0.021,14,40,3,0.925,2,1,0,0,1,0,APPROUVE
PRJ-0173,Dploiement d'une infrastructure rseau WiFi communautaire  faible cot,"Cette tude propose le dploiement d'un rseau WiFi communautaire dans un quartier priurbain de Lom en utilisant des quipements open source. Le projet couvre la conception, la simulation sous GNS3, le dploiement et la mesure des performances relles.",Mobile,Gnie Informatique,Recherche exprimentale,0.086,8,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0215,Dveloppement d'une application mobile de tlmdecine pour les zones rurales togolaises,"Cette tude propose le dveloppement d'une application Android permettant aux patients des zones rurales d'accder  des consultations mdicales  distance. L'application intgre un module de golocalisation des centres de sant, un systme de prise de rendez-vous et un dossier mdical numrique simplifi.",IA / Machine Learning,Gnie Informatique,Dveloppement logiciel (SCRUM),0.07,11,41,3,0.829,2,1,0,0,0,0,APPROUVE
PRJ-0281,Application de chat en temps rel,Ce projet vise  crer une application de messagerie instantane. Les utilisateurs pourront envoyer des messages en temps rel. On utilisera des websockets pour la communication.,IA / Machine Learning,Gnie Logiciel,tude de cas,0.635,6,25,4,0.96,0,0,0,0,1,0,REJETE
PRJ-0463,tude sur la scurit des rseaux wifi v4,Ce projet parle de la scurit wifi. On va voir comment scuriser un rseau wifi et quels sont les problmes qui existent avec les rseaux sans fil dans les entreprises.,Dveloppement Web,Systmes Embarqus,Prototypage,0.684,8,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0005,Dploiement d'une infrastructure rseau WiFi communautaire  faible cot,"Cette tude propose le dploiement d'un rseau WiFi communautaire dans un quartier priurbain de Lom en utilisant des quipements open source. Le projet couvre la conception, la simulation sous GNS3, le dploiement et la mesure des performances relles.",Systmes Embarqus,Gnie Logiciel,Dveloppement logiciel (SCRUM),0.097,8,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0060,Analyse prdictive du taux de dcrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prdire le risque de dcrochage scolaire  partir de donnes acadmiques et socio-conomiques. Un tableau de bord de visualisation est dvelopp pour les responsables pdagogiques.",Cloud / DevOps,Cyberscurit,Recherche exprimentale,0.159,10,36,3,0.861,3,2,0,0,0,0,APPROUVE
PRJ-0321,tude sur la scurit des rseaux wifi,Ce projet parle de la scurit wifi. On va voir comment scuriser un rseau wifi et quels sont les problmes qui existent avec les rseaux sans fil dans les entreprises.,IA / Machine Learning,Cyberscurit,tude de cas,0.521,7,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0182,Dploiement d'une infrastructure rseau WiFi communautaire  faible cot,"Cette tude propose le dploiement d'un rseau WiFi communautaire dans un quartier priurbain de Lom en utilisant des quipements open source. Le projet couvre la conception, la simulation sous GNS3, le dploiement et la mesure des performances relles.",Dveloppement Web,Gnie Informatique,tude de cas,0.1,8,38,3,0.842,2,0,0,0,0,0,APPROUVE
PRJ-0341,Cration d'un site web pour une cole,"Le projet consiste  crer un site web pour une cole. Le site aura des pages pour prsenter l'cole, les cours et les professeurs. Il y aura aussi un espace pour les tudiants.",Mobile,Gnie Logiciel,Dveloppement logiciel (SCRUM),0.729,7,32,4,0.75,0,0,0,0,1,0,REJETE
PRJ-0500,Copie du systme bancaire,Reproduire exactement le systme de la banque Ecobank avec toutes ses fonctionnalits en 2 mois.,IA / Machine Learning,Rseaux et Tlcommunications,Dveloppement logiciel (SCRUM),0.501,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0083,Analyse prdictive du taux de dcrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prdire le risque de dcrochage scolaire  partir de donnes acadmiques et socio-conomiques. Un tableau de bord de visualisation est dvelopp pour les responsables pdagogiques.",Cyberscurit,Systmes Embarqus,Prototypage,0.055,10,36,3,0.861,3,2,0,0,0,0,APPROUVE
PRJ-0185,Dploiement d'une infrastructure rseau WiFi communautaire  faible cot,"Cette tude propose le dploiement d'un rseau WiFi communautaire dans un quartier priurbain de Lom en utilisant des quipements open source. Le projet couvre la conception, la simulation sous GNS3, le dploiement et la mesure des performances relles.",Cloud / DevOps,Cyberscurit,Recherche exprimentale,0.334,8,38,3,0.842,2,0,0,0,0,0,APPROUVE
PRJ-0324,Application pour grer les notes des tudiants,Je veux faire une application pour grer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Rseaux,Gnie Logiciel,tude de cas,0.585,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0147,Dveloppement d'une application mobile de tlmdecine pour les zones rurales togolaises,"Cette tude propose le dveloppement d'une application Android permettant aux patients des zones rurales d'accder  des consultations mdicales  distance. L'application intgre un module de golocalisation des centres de sant, un systme de prise de rendez-vous et un dossier mdical numrique simplifi.",Rseaux,Gnie Informatique,Recherche exprimentale,0.284,11,41,3,0.829,2,1,0,0,0,0,REVISION_NECESSAIRE
PRJ-0469,Application pour grer les notes des tudiants,Je veux faire une application pour grer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Bases de donnes,Gnie Logiciel,Dveloppement logiciel (SCRUM),0.631,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0420,Mise en place d'un rseau local pour une entreprise,"Ce projet va mettre en place un rseau local pour une petite entreprise. On va choisir les quipements, configurer les switches et les routeurs, et tester la connectivit.",Systmes Embarqus,Systmes Embarqus,Recherche applique,0.63,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0351,Application de chat en temps rel v3,Ce projet vise  crer une application de messagerie instantane. Les utilisateurs pourront envoyer des messages en temps rel. On utilisera des websockets pour la communication.,Cyberscurit,Systmes Embarqus,Recherche exprimentale,0.321,7,25,4,0.96,0,0,0,0,1,0,REJETE
PRJ-0206,Mise en place d'un systme de vote lectronique scuris pour les lections universitaires  Cas d'tude 6,"Ce projet consiste  concevoir et dployer une plateforme de vote lectronique scurise base sur la cryptographie asymtrique et la blockchain lgre. L'objectif est de garantir l'anonymat, l'intgrit et la traabilit des votes lors des lections au sein de l'universit.",Systmes Embarqus,Gnie Informatique,Dveloppement logiciel (SCRUM),0.264,16,39,3,0.821,4,1,0,0,1,0,APPROUVE
PRJ-0141,Dploiement d'une infrastructure rseau WiFi communautaire  faible cot  Cas d'tude 1,"Cette tude propose le dploiement d'un rseau WiFi communautaire dans un quartier priurbain de Lom en utilisant des quipements open source. Le projet couvre la conception, la simulation sous GNS3, le dploiement et la mesure des performances relles.",Dveloppement Web,Rseaux et Tlcommunications,Recherche applique,0.144,11,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0155,Analyse prdictive du taux de dcrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prdire le risque de dcrochage scolaire  partir de donnes acadmiques et socio-conomiques. Un tableau de bord de visualisation est dvelopp pour les responsables pdagogiques.",Cloud / DevOps,Rseaux et Tlcommunications,tude de cas,0.107,10,36,3,0.861,3,2,0,0,0,0,APPROUVE
PRJ-0056,Mise en place d'un systme de vote lectronique scuris pour les lections universitaires  Cas d'tude 6,"Ce projet consiste  concevoir et dployer une plateforme de vote lectronique scurise base sur la cryptographie asymtrique et la blockchain lgre. L'objectif est de garantir l'anonymat, l'intgrit et la traabilit des votes lors des lections au sein de l'universit.",Cloud / DevOps,Cyberscurit,Dveloppement logiciel (SCRUM),0.248,16,39,3,0.821,4,1,0,0,1,0,APPROUVE
PRJ-0424,Cration d'un site web pour une cole,"Le projet consiste  crer un site web pour une cole. Le site aura des pages pour prsenter l'cole, les cours et les professeurs. Il y aura aussi un espace pour les tudiants.",Cyberscurit,Gnie Informatique,tude de cas,0.333,7,32,4,0.75,0,0,0,0,1,0,REJETE
PRJ-0306,tude sur la scurit des rseaux wifi,Ce projet parle de la scurit wifi. On va voir comment scuriser un rseau wifi et quels sont les problmes qui existent avec les rseaux sans fil dans les entreprises.,Mobile,Systmes Embarqus,Recherche exprimentale,0.457,7,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0543,Application,Une application mobile.,Cloud / DevOps,Cyberscurit,Dveloppement logiciel (SCRUM),0.924,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0391,Application pour grer les notes des tudiants v4,Je veux faire une application pour grer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,IA / Machine Learning,Cyberscurit,Prototypage,0.451,8,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0123,Systme embarqu de surveillance environnementale bas sur IoT,"Ce projet dveloppe un systme de capteurs connects (Arduino + Raspberry Pi) pour surveiller la qualit de l'air, l'humidit et la temprature dans un environnement industriel. Les donnes sont transmises via MQTT et visualises sur un dashboard Grafana.",Mobile,Systmes Embarqus,tude de cas,0.006,8,38,3,0.868,2,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0513,Systme comme Google,Crer un moteur de recherche similaire  Google pour l'Afrique.,Cloud / DevOps,Gnie Informatique,Recherche exprimentale,0.756,3,9,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0200,Mise en place d'un systme de vote lectronique scuris pour les lections universitaires,"Ce projet consiste  concevoir et dployer une plateforme de vote lectronique scurise base sur la cryptographie asymtrique et la blockchain lgre. L'objectif est de garantir l'anonymat, l'intgrit et la traabilit des votes lors des lections au sein de l'universit.",Systmes Embarqus,Systmes Embarqus,Prototypage,0.124,13,39,3,0.821,4,1,0,0,1,0,APPROUVE
PRJ-0484,Intelligence artificielle gnrale,Crer une intelligence artificielle gnrale capable de tout faire comme un humain.,Rseaux,Systmes Embarqus,tude de cas,0.853,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0073,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines,"Cette tude conoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprs de fournisseurs locaux et internationaux. La plateforme intgre un module de paiement mobile money, une gestion des stocks et un systme de notation des fournisseurs.",Cloud / DevOps,Gnie Informatique,Recherche exprimentale,0.189,8,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0055,Conception d'un entrept de donnes pour le suivi pidmiologique au Ministre de la Sant,"Ce projet vise  concevoir un data warehouse selon la modlisation en toile pour centraliser les donnes pidmiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le dploiement sous PostgreSQL et la cration de rapports analytiques sur Power BI.",Cyberscurit,Gnie Informatique,Recherche applique,0.15,14,40,3,0.925,2,1,0,0,1,0,APPROUVE
PRJ-0482,Application,Une application mobile.,Mobile,Gnie Informatique,Dveloppement logiciel (SCRUM),0.77,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0121,Conception d'un entrept de donnes pour le suivi pidmiologique au Ministre de la Sant  Cas d'tude 1,"Ce projet vise  concevoir un data warehouse selon la modlisation en toile pour centraliser les donnes pidmiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le dploiement sous PostgreSQL et la cration de rapports analytiques sur Power BI.",IA / Machine Learning,Gnie Informatique,Prototypage,0.081,17,40,3,0.925,2,1,0,0,1,0,APPROUVE
PRJ-0475,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Dveloppement Web,Systmes Embarqus,Recherche exprimentale,0.813,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0302,Mise en place d'un rseau local pour une entreprise,"Ce projet va mettre en place un rseau local pour une petite entreprise. On va choisir les quipements, configurer les switches et les routeurs, et tester la connectivit.",Mobile,Systmes Embarqus,Recherche exprimentale,0.5,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0267,Analyse des donnes de vente d'une entreprise v3,Ce travail va analyser les donnes de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et crer des graphiques.,IA / Machine Learning,Systmes Embarqus,tude de cas,0.489,8,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0381,Systme de gestion de bibliothque,"Dvelopper un logiciel de gestion de bibliothque qui permet d'enregistrer les livres, les emprunts et les retours. Le systme aura une interface simple pour les bibliothcaires.",Cloud / DevOps,Rseaux et Tlcommunications,Prototypage,0.587,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0340,Cration d'un site web pour une cole,"Le projet consiste  crer un site web pour une cole. Le site aura des pages pour prsenter l'cole, les cours et les professeurs. Il y aura aussi un espace pour les tudiants.",IA / Machine Learning,Systmes Embarqus,tude de cas,0.661,7,32,4,0.75,0,0,0,0,1,0,REJETE
PRJ-0431,Mise en place d'un rseau local pour une entreprise v2,"Ce projet va mettre en place un rseau local pour une petite entreprise. On va choisir les quipements, configurer les switches et les routeurs, et tester la connectivit.",Dveloppement Web,Gnie Logiciel,Recherche exprimentale,0.429,10,28,3,0.857,1,0,0,0,0,0,REJETE
